id,name,full_name,additional_name,uid,parent_name,legal,district_name,education_level_id,education_level_name,head_fio,ip_oo,org_founders_type_name,inn,ogrn,kpp,okogu,okopf,okato,okved,oktmo,okfs,total_place,occupied_place,shift_name,institution_status_id,institution_status_name,institution_type_name,program_type_arr,adaptability_type_arr,origin_address,origin_legal_address,phone,phone_add,email,site_url,region_id,orientation_name,count,in_user_region,in_user_institution,_isContextDisabled,isBlocked,site_available,site_title,site_keywords,site_descriptions,social_urls
226,МКУ ДО СЮН с. Эльхотово,Муниципальное казённое учреждение дополнительного образования «Станция юных натуралистов» муниципального образования Кировский район Республики Северная Осетия-Алания,,d4422256-8f7f-4ac0-ace9-d870c3977e66,,,,,,  ,1,,1509003285,1021500904435,,,,,,,,,372.0,,,,Организация дополнительного образования,,,"Респ. Северная Осетия - Алания, р-н. Кировский, с. Эльхотово, ул. Советская, дом 112, 363600",,88673551646,,St.Unnature600kir@gmail.com,http//mkoudodsun.mwport.ru/,83,Естественнонаучная,1562,True,True,False,,False,,[],[],[]
5263,"МБУДО ""ДЮСШ г. Челябинска""",Муниципальное бюджетное учреждение дополнительного образования «Детско-юношеская спортивная школа по техническим видам спорта г. Челябинска»,,ca661ccf-7450-4722-b9a8-6ceedcf11ecb,,,,,,  ,1,,7452023253,1027403772440,,,Муниципальные бюджетные учреждения,,,,Государственная собственность,,1080.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Челябинская, г. Челябинск, ул. Рождественского, дом 6, 454007",,83517752999,83517752760,dussh74@mail.ru,http://дюсш74.рф,61,"""Техническая"", ""Физкультурно-спортивная""",1562,True,True,False,False,True,"МБУДО ""ДЮСШ г. Челябинска""",[],"['МБУДО ""ДЮСШ г. Челябинска""']",[]
2277,"МБУДО ""Районная станция юных натуралистов"" п. Ровеньки","Муниципальное бюджетное учреждение дополнительного образования ""Районная станция юных натуралистов Ровеньского района Белгородской области""",,e72638f7-397f-41a4-83de-450d0d279c74,,,,,,  ,1,,3117004309,1053108201156,,,,,,,,,673.0,,,,Организация дополнительного образования,,,"обл. Белгородская, р-н. Ровеньский, п. Ровеньки, ул. М.Горького, дом 29, кор. 1, 309740",,84723855855,,rovyun@yandex.ru,http://rovyun.narod2.ru,23,"""Естественнонаучная"", ""Художественная""",1562,True,True,False,False,True,Главная,['Районная станция юных натуралистов'],['Районная станция юных натуралистов'],[]
3818,МАОУ ДО ЦИТ д. Низино,"Муниципальное автономное образовательное учреждение дополнительного образования ""Центр информационных технологий"" муниципального образования Ломоносовский муниципальный район Ленинградской области д. Низино",,c78c3b7e-4aaf-49b4-bb97-f01231524da5,,,,,,  ,1,,4720019860,1044702181732,,,,,,,Государственная собственность,,1074.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Ленинградская, р-н. Ломоносовский, д. Низино, ул. Центральная, 188501",,88124230757,88123183508,cit@lmn.su,http://lmn.su,39,"""Естественнонаучная"", ""Социально-педагогическая"", ""Художественная"", ""Техническая""",1562,True,True,False,False,True,Новости,[],[],[]
3750,МУДО ЦДТ № 1 г. Саранск,"муниципальное учреждение дополнительного образования ""Центр детского творчества № 1"" г. Саранск",,55161cc1-64e2-4b91-b32e-b420139409eb,,,,,,  ,1,,1328159788,1021301116682,,,Муниципальные бюджетные учреждения,,,,Государственная собственность,,2950.0,,,,Организация дополнительного образования,,,"Респ. Мордовия, г. Саранск, ул. Гожувская, дом 28, 430033",,88342559282,88342559801,cdt-1frolova.frolova@yandex.ru,http://cdt1sar.schoolrm.ru,9,"""Социально-педагогическая"", ""Туристско-краеведческая"", ""Естественнонаучная"", ""Техническая"", ""Художественная"", ""Физкультурно-спортивная""",1562,True,True,False,False,True,"МУДО «Центр эстетического воспитания детей» (Химмаш), г. Саранск",[],[],"[['twitter', 'https://twitter.com/schoolrm', 151]]"
5324,"МБУДО ""Дом детского творчества Железнодорожного округа""","муниципальное бюджетное учреждение дополнительного образования ""Дом детского творчества Железнодорожного округа""",,0a1df620-9e6e-4cd2-b918-9c07db1b0808,,,,,,  ,1,,4631010551,1034637008273,,,Бюджетные учреждения,,,,Государственная собственность,,3500.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Курская, г. Курск, ул. Станционная, дом 7А, 305044",,84712341425,84712342305,moudodjao@yandex.ru,http://домтворчестважд.рф.,38,"""Естественнонаучная"", ""Техническая"", ""Физкультурно-спортивная"", ""Туристско-краеведческая"", ""Художественная"", ""Социально-педагогическая""",1562,True,True,False,False,True,Дом творчества ЖД округа г. Курск.,[],[],"[['vk', 'https://vk.com/club156145812', -1], ['vk', 'https://vk.com/feed?section=search&q=%23%D0%94%D0%94%D0%A2%D0%B6%D0%B4', -1], ['vk', 'https://vk.com/public186214658', -1]]"
3549,МБОУДО ДДТ «Радуга» г. Курган,"муниципальное бюджетное образовательное учреждение дополнительного образования ""Дом детского творчества ""Радуга"" города Кургана",,d3627bfc-42e5-4e65-8b58-649a069b5c91,,,,,,  ,1,,4501030740,1024500516490,,,,,,,,,2713.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Курганская, г. Курган, ул. Василия Блюхера, дом 72/1, 640022",,73522243639,,ddt-raduga@yandex.ru,http://,37,"""Физкультурно-спортивная"", ""Туристско-краеведческая"", ""Социально-педагогическая"", ""Естественнонаучная"", ""Художественная"", ""Техническая""",1562,True,True,False,,False,,[],[],[]
783,МКОУ ЦДО р.п. Карсун,"Муниципальное казённое образовательное учреждение ""Центр дополнительного образования"" р.п. Карсун",,4f6e160a-749a-4c31-9905-2ac29f764502,,,,,,  ,1,,7307001945,1027300723306,,,,,,,,,550.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Ульяновская, р-н. Карсунский, рп. Карсун, ул. Ульянова, дом 15, 433210",,88424624705,,centr.1961@mail.ru,http://,60,"""Физкультурно-спортивная"", ""Естественнонаучная"", ""Социально-педагогическая"", ""Туристско-краеведческая"", ""Художественная""",1562,True,True,False,,False,,[],[],[]
1775,"МОУ ДО ""ГЦТТ"" г. Ярославль","Муниципальное образовательное учреждения дополнительного образования ""Городской центр технического творчества"" г. Ярославль",,62c0f862-bdd9-4aef-a5eb-8aead4fe9565,,,,,,  ,1,,7606024394,1027600844721,,,Муниципальные бюджетные учреждения,,,,Государственная собственность,,,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Ярославская, г. Ярославль, пр-кт. Ленина, дом 11а, 150003",,4852251504,,centrtehtvor@yandex.ru,http://yargcdutt.edu.yar.ru/,63,Техническая,1562,True,True,False,,True,Добро пожаловать!,[],[],"[['vk', 'https://vk.com/yaroslavlgctt', -1]]"
4646,"МБУ  ДО ЦДТ ""Радуга"" г. Кирово-Чепецк","Муниципальное бюджетное учреждение дополнительного образования центр детского творчества ""Радуга"" города Кирово-Чепецка Кировской области",,233b5dbc-3e0a-4e4a-bff0-8b73cd7ce9ef,,,,,,  ,1,,4312121199,1034313507205,,,Муниципальные бюджетные учреждения,,,,Государственная собственность,,650.0,,1.0,Функционирует,Организация дополнительного образования,,,,,78336143506,78336143997,radugachepetsk@mail.ru,http://raduga-kch.ru,35,"""Физкультурно-спортивная"", ""Техническая"", ""Социально-педагогическая"", ""Художественная""",1562,True,True,False,False,True,МБУ ДО ЦДТ «РАДУГА» — Муниципальное бюджетное учреждение дополнительного образования центр детского творчества «Радуга» города Кирово-Чепецка Кировской области,[],[],[]
2650,МБУ ДО «Борисовская станция юных натуралистов»,муниципальное бюджетное учреждение дополнительного образования «Борисовская станция юных натуралистов»,,f98f5493-0cfc-4206-95b5-abf61e92d632,,,,,,  ,1,,3103011306,1043103501550,,,,,,,,,294.0,,,,Организация дополнительного образования,,,"обл. Белгородская, р-н. Борисовский, п. Борисовка, ул. Советская, дом 67, 309340",,84724650436,,bor_ynat@mail.ru,http://stannatur.ucoz.ru,23,"""Естественнонаучная"", ""Художественная""",1562,True,True,False,False,True,Персональный сайт - Новости,[],[],[]
4206,"МБОУДО ""СЮТ г. Йошкар-Олы""","Муниципальное бюджетное образовательное учреждение дополнительного образования ""Станция юных техников г. Йошкар-Олы""",,e072029d-6ad2-4f73-a853-02ae9cb74940,,,,,,  ,1,,1215072896,1021200773890,,,Муниципальные бюджетные учреждения,,,,Государственная собственность,,300.0,,,,Организация дополнительного образования,,,,,88362453876,,moydodsut@yandex.ru,http://edu.mari.ru/mouo-yoshkarola/do1/default.aspx,81,"""Художественная"", ""Техническая""",1562,True,True,False,,True,"
	
	Домашняя - МБОУ ДО «Станция юных техников г. Йошкар-Олы»

",[],[],[]
6422,МОУ ДО ЖАРКОВСКИЙ ДОМ ДЕТСКОГО ТВОРЧЕСТВА,"МУНИЦИПАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""ЖАРКОВСКИЙ ДОМ ДЕТСКОГО ТВОРЧЕСТВА""",,ea10430d-2207-4b43-b45b-0a03457f585a,,,,,,  ,1,,6921001175,1026901778144,,,,,,,Государственная собственность,,232.0,,1.0,Функционирует,Общеобразовательная организация,,,"обл. Тверская, р-н. Жарковский, пгт. Жарковский, ул. Труда, дом 31, 172461",,84827321325,,garkovddt2012@yandex.ru,http://www.zharki-ddt.ru,56,"""Техническая"", ""Художественная"", ""Интеллектуальные игры"", ""Социально-педагогическая""",1562,True,True,False,False,False,,[],[],[]
900,МБУДО ДДТ им. В. Дубинина,муниципальное бюджетное учреждение дополнительного образования города Новосибирска «Дом детского творчества им. В. Дубинина»,,f35907eb-629c-44ee-a86a-ef8ca2befc61,,,,,,  ,1,,5404120630,1025401493600,,,,,,,Государственная собственность,,,,,,Организация дополнительного образования,,,"обл. Новосибирская, г. Новосибирск, ул. Станиславского, дом 4, 630108",,83833553561,,ddtdubinina@yandex.ru,http://www.ddtl.nios.ru,89,"""Социально-педагогическая"", ""Естественнонаучная"", ""Техническая"", ""Художественная"", ""Физкультурно-спортивная"", ""Туристско-краеведческая""",1562,True,True,False,False,True,главная | ddtl.nios.ru,[],[],"[['vk', 'http://vk.com/club9014176', -1], ['instagram', 'https://instagram.com/dubininaddt?utm_source=ig_profile_share&igshid=rj6suze9i1h0', -1]]"
4673,МАУ ДО ЦДТ «Надежда» г. Салехард,Муниципальное автономное учреждение дополнительного образования Центр детского творчества «Надежда» г. Салехард,,8efeaf73-b9d0-40e7-940f-99c506893608,,,,,,  ,1,,8901007528,1028900510275,,,Муниципальные автономные учреждения,,,,Государственная собственность,,2507.0,,1.0,Функционирует,Организация дополнительного образования,,,"АО. Ямало-Ненецкий, г. Салехард, ул. Матросова, дом 33, 629008",,83492245621,83492232810,cdt@edu.shd.ru,https://sites.google.com/site/cdtnadejda/,69,"""Художественная"", ""Физкультурно-спортивная"", ""Социально-педагогическая"", ""Естественнонаучная""",1562,True,True,False,,True,Муниципальное образовательное учреждение дополнительного образования  ЦЕНТР ДЕТСКОГО ТВОРЧЕСТВА  «НАДЕЖДА»,[],['МУНИЦИПАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ\nЦЕНТР ДЕТСКОГО ТВОРЧЕСТВА \n«НАДЕЖДА»'],[]
6403,АНО ДТ «Красноярский «Кванториум»,Автономная некоммерческая организация «Красноярский детский технопарк «Кванториум»,,8b963473-e9d6-4c0a-a88e-088267de9e8f,,,,,,  ,1,,2463106512,1172468010021,,,,,,,Государственная собственность,,1200.0,,1.0,Функционирует,Организация дополнительного образования,,,"край. Красноярский, г. Красноярск, ул. Дубровинского, дом 1И, 660049",,83912573797,,kvant24@hotmail.com,http://kvantoriumkrsk.ru,16,"""Естественнонаучная"", ""Техническая""",1562,True,True,False,False,False,,[],[],[]
5084,МКУДО ЦДОД г. Новохоперск,"Муниципальное казенное учреждение дополнительного образования Новохоперского муниципального района Воронежской области ""Центр дополнительного образования детей""",,c8d501cb-1735-439e-b5d9-b7460a936d45,,,,,,  ,1,,3617006632,1023600991369,,,,,,,,,767.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Воронежская, р-н. Новохоперский, г. Новохоперск, ул. 25 Октября, дом 27, 397400",,84735331282,,cdod.novohopersk@yandex.ru,https://cdod.jimdo.com/,28,"""Естественнонаучная"", ""Социально-педагогическая"", ""Техническая"", ""Туристско-краеведческая"", ""Художественная""",1562,True,True,False,False,False,,[],[],[]
4181,"МУ ДО ""Звениговский ЦДТ""","Муниципальное учреждение дополнительного образования ""Звениговский центр детского творчества""",,38e16ff6-6780-42d0-966d-a6183cf2d2bd,,,,,,  ,1,,1203004644,1021200558004,,,Муниципальные бюджетные учреждения,,,,Государственная собственность,,845.0,,,,Организация дополнительного образования,,,"Респ. Марий Эл, р-н. Звениговский, г. Звенигово, ул. Школьная, дом 109, 425060",,88364571178,,zcdt@mail.ru,http://edu.mari.ru/mouo-zvenigovo/do1/default.aspx,81,"""Художественная"", ""Туристско-краеведческая"", ""Физкультурно-спортивная"", ""Социально-педагогическая"", ""Естественнонаучная""",1562,True,True,False,,True,"
	
	Домашняя - МУ ДО «Звениговский центр детского творчества»

",[],[],[]
6592,МБОУ ДО ДДТ г. Западная Двина,"Муниципальное бюджетное образовательное учреждение дополнительного образования""Дом детского творчества""г.Западная Двина,Тверской области",,d51f1bdd-dab8-4d29-97e5-914c0287a2be,,,,,,  ,1,,6922003922,1046910006582,,,,,,,Государственная собственность,,408.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Тверская, р-н. Западнодвинский, г. Западная Двина, ул. Кирова, 172610",,84826521489,89611403719,ddtdvina2015@mail.ru,http://ddtdvina.lbihost.ru,56,"""Техническая"", ""Художественная"", ""Туристско-краеведческая"", ""Физкультурно-спортивная""",1562,True,True,False,False,True,Официальный Сайт ДДТ Западная Двина,[],[],[]
3883,МУДО Дворец детского творчества г. Саранск,"Муниципальное учреждение дополнительного образования ""Дворец детского творчества"" г. Саранск",,9ded9fd8-2f51-4988-a823-199750240fe9,,,,,,  ,1,,1326139320,1021300980249,,,,,,,,,,,1.0,Функционирует,Организация дополнительного образования,,,"Респ. Мордовия, г. Саранск, ул. Грузинская, дом 25, 430004",,88342475136,,,http://,9,"""Социально-педагогическая"", ""Художественная"", ""Туристско-краеведческая"", ""Физкультурно-спортивная"", ""Техническая"", ""Естественнонаучная""",1562,True,True,False,,False,,[],[],[]
763,"МКУ ДО ""СЮН"" Новохоперский МР","Муниципальное казенное учреждение дополнительного образования Новохоперского муниципального района Воронежской области ""Станция юных натуралистов""",,00b20c17-4fe1-4663-a343-dd7b5afe41ab,,,,,,  ,1,,3617005572,1023600990654,,,Муниципальные казенные учреждения,,,,Государственная собственность,,,,,,Организация дополнительного образования,,,"обл. Воронежская, р-н. Новохоперский, г. Новохоперск, ул. Ленина, дом 2, 397401",,84735332184,,unnatnovohopersk@yandex.ru,http://stunnatnovohop.jimdo.com,28,Естественнонаучная,1562,True,True,False,,True,НОВОСТИ - Новохоперская станция юннатов,[],[''],[]
3699,МБУ ДО Дом творчества Кадошкинского РМ,Муниципальное бюджетное учреждение дополнительного образования детей «Дом творчества» Кадошкинского муниципального района  Республики Мордовия,,c3168f4b-2ec2-47fc-a7a0-38affe10c413,,,,,,  ,1,,1311088095,1021300890060,,,,,,,Государственная собственность,,320.0,,1.0,Функционирует,Организация дополнительного профессионального образования,,,"Респ. Мордовия, р-н. Кадошкинский, рп. Кадошкино, ул. Заводская, 431900",,88344823379,,ddtkadoshkino@yandex.ru,http://ddt-kadoshkino.a2b2.ru/,9,"""Естественнонаучная"", ""Техническая"", ""Художественная"", ""Социально-педагогическая""",1562,True,True,False,False,False,,[],[],[]
1703,"МАУ ДО ""ДЭБЦ"" г. Хабаровск","Муниципальное автономное учреждение дополнительного образования г. Хабаровска ""Детский эколого-биологический центр""",,1cc12951-2a28-40fd-bb34-433921646447,,,,,,  ,1,,2723044003,1032700447438,,,Муниципальные автономные учреждения,,,,Государственная собственность,,820.0,,1.0,Функционирует,Организация дополнительного образования,,,"край. Хабаровский, г. Хабаровск, пер. Ремесленный, дом 3, 680007",,84212583471,,ecocenter.khv@mail.ru,http://debc27.ru,19,"""Естественнонаучная"", ""Туристско-краеведческая"", ""Художественная""",1562,True,True,False,,True,МАУ ДО ДЭБЦ г. Хабаровск - МАУ ДО ДЭБЦ г. Хабаровск,"['МАУ ДО Детский эколого-биологический центр, дополнительное образование для детей, детский эколого-биологический центр Хабаровск']",['МАУ ДО ДЭБЦ г. Хабаровск'],"[['vk', 'https://vk.com/ecocenter_khv', -1]]"
475,"ДЮЦ ""Планета"" г. Ульяновск",Муниципальное бюджетное учреждение дополнительного образования города Ульяновска  «Детско-юношеский центр «Планета»,,daa2c078-2af3-4c79-93e3-dca2755191a6,,,,,,  ,1,,7303020432,1027301485661,,,,,,,,,2029.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Ульяновская, г. Ульяновск, ул. Фруктовая, дом 4, 432013",,8422616114,,duc-planeta@mail.ru,http://education.simcat.ru/turist/,60,"""Туристско-краеведческая"", ""Естественнонаучная"", ""Социально-педагогическая"", ""Техническая"", ""Художественная"", ""Физкультурно-спортивная""",1562,True,True,False,,True,Муниципальное бюджетное учреждение дополнительного образования города Ульяновска «Детско-юношеский центр «Планета» - Официальный сайт,"['образование, ульяновск, школа, школы, детский, сад, детские, экзамен, вуз, сочинение, сочинения, егэ, расписание, новости, ']","['СИМБИРСКИЙ КАТАЛОГ - ОБРАЗОВАНИЕ. ВСЕ ШКОЛЫ, ВУЗЫ, ДЕТСКИЕ САДЫ УЛЬЯНОВСКА ПО ОДНОМУ АДРЕСУ. Официальный сайт МБОУ ДОД ""ДЮЦ «Планета»"" (Муниципальное бюджетное учреждение дополнительного образования города Ульяновска «Детско-юношеский центр «Планета»)']",[]
6650,МКУДО ЦДОДД г. Заволжск,"Муниципальное казённое учреждение дополнительного образования ""Центр дополнительного образования для детей"" г. Заволжск",,e66aa15f-b9b1-4227-8aa4-e06ebc14b64d,,,,,,  ,1,,3710005954,1043700453917,,,Муниципальные казенные учреждения,,,,Государственная собственность,,1030.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Ивановская, р-н. Заволжский, г. Заволжск, ул. Калинина, дом 33, 155410",,84933321057,,zdodd@yandex.ru,https://portaI.iv- edu.ru/dep/mouozavl/mkoudodcdod/default.aspx,29,"""Социально-педагогическая"", ""Туристско-краеведческая"", ""Художественная"", ""Естественнонаучная""",1562,True,True,False,,False,,[],[],[]
3829,ГБОУ СОШ №334 Невского района Санкт-Петербурга,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №334 Невского района Санкт-Петербурга,,f598acf9-6bc8-40e5-8b23-b12fc98be6a6,,,,,,  ,1,,7811022784,1037825019891,,,Государственные бюджетные учреждения субъектов Российской Федерации,,,,Государственная собственность,,589.0,,1.0,Функционирует,Общеобразовательная организация,,,"г. Санкт-Петербург, ул. Шелгунова, дом 23, лит. А, 192174",,88123620128,,school334@mail.ru,http://334school.ru,10,"""Техническая"", ""Художественная"", ""Физкультурно-спортивная"", ""Социально-педагогическая"", ""Естественнонаучная""",1562,True,True,False,False,True, | Официальный сайт Государственного бюджетного образовательного учреждения средней школы №334 Невского района г. Санкт-Петербурга,[],[],"[['vk', 'https://vk.com/public179349313', -1]]"
7355,"МБУДО ""Инсарский районный Дом творчества""","муниципальное бюджетное учреждение дополнительного образования ""Инсарский районный Дом творчества""",,b4471468-e11b-4a70-9dd5-2da20c94a0a6,,,,,,  ,1,,1309083244,1021300888256,,,,,,,,,631.0,,1.0,Функционирует,Организация дополнительного образования,,,,,88344921671,,insar.ddt@mail.ru,http://insarddt.edurm.ru,9,"""Естественнонаучная"", ""Социально-педагогическая"", ""Техническая"", ""Туристско-краеведческая"", ""Художественная"", ""Физкультурно-спортивная""",1562,True,True,False,False,False,,[],[],[]
327,ГБУ ДО ДДЮТ Кировского района Санкт-Петербурга,Государственное бюджетное учреждение дополнительного образования Дворец детского (юношеского) творчества Кировского района Санкт-Петербурга,,c952136b-802b-4a6f-a676-d627b78c1a5e,,,,,,  ,1,,7805146710,1027802738490,,,Государственные бюджетные учреждения субъектов Российской Федерации,,,,Государственная собственность,,7500.0,,1.0,Функционирует,Организация дополнительного образования,,,"г. Санкт-Петербург, пр-кт. Ленинский, дом 133, кор. 4, лит. А, 198216",,88122460457,,ddut@kirov.spb.ru,http://www.kirov.spb.ru/sc/ddut/,10,"""Туристско-краеведческая"", ""Художественная"", ""Физкультурно-спортивная"", ""Техническая"", ""Социально-педагогическая"", ""Естественнонаучная""",1562,True,True,False,False,True,,[],[],[]
1528,"БОУ ДО КМР ""Дом детского творчества"" г. Кириллов","Бюджетное образовательное учреждение дополнительного образования Кирилловского муниципального района ""Дом детского творчества""",,0ce3b9be-df3d-4435-b931-ad2fce5e67e2,,,,,,  ,1,,3511001183,1023501890664,,,Муниципальные бюджетные учреждения,,,,Государственная собственность,,810.0,,,,Организация дополнительного образования,,,"обл. Вологодская, р-н. Кирилловский, г. Кириллов, ул. Гагарина, дом 94, 161100",,88175731235,,kirilddt@mail.ru,http://kirilddt.edu35.ru,27,"""Техническая"", ""Художественная"", ""Социально-педагогическая"", ""Физкультурно-спортивная""",1562,True,True,False,False,True,Сведения об образовательной организации,[],[],[]
5036,"МКУ ДО ""Панинский ЦДТ""","Муниципальное казенное учреждение дополнительного образования ""Панинский центр детского творчества""",,0f3b7a70-1a96-4a81-a8df-779cce35ae48,,,,,,  ,1,,3621004765,1043668501029,,,Муниципальные казенные учреждения,,,,,,330.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Воронежская, р-н. Панинский, рп. Панино, ул. Советская, 396140",,84734448073,,,http://,28,"""Естественнонаучная"", ""Социально-педагогическая"", ""Техническая"", ""Физкультурно-спортивная"", ""Художественная"", ""Туристско-краеведческая""",1562,True,True,False,,False,,[],[],[]
6005,МБУДО ЦРТДИЮ г. Кинешма,"Муниципальное образовательное учреждение дополнительного образования детей ""Центр развития творчества детей и юношества"" г. Кинешма",,ed79b00e-1ce3-4d8a-80b0-f0951bf56d78,,,,,,  ,1,,3703016994,1063703003693,,,,,,,,,1606.0,,1.0,Функционирует,Организация дополнительного образования,,,"обл. Ивановская, р-н. Кинешемский, г. Кинешма, ул. Смольная, 155800",,84933155523,84933122668,centrrazvitiy@mail.ru,http://portal.iv-edu.ru›dep/mouokin/mou_dod_crtduy,29,"""Художественная"", ""Техническая"", ""Туристско-краеведческая"", ""Социально-педагогическая"", ""Физкультурно-спортивная""",1562,True,True,False,,False,,[],[],[]
1875,ГБОУ СОШ № 138 им. Святого благоверного князя Александра Невского Калининского района Санкт-Петербурга,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 138 имени Святого благоверного князя Александра Невского Калининского района Санкт-Петербурга,,350b8d6f-3385-4a89-8732-970b9bdf4fdb,,,,,,  ,1,,7804044628,1027802499350,,,Государственные бюджетные учреждения субъектов Российской Федерации,,,,Государственная собственность,,974.0,,1.0,Функционирует,Общеобразовательная организация,,,"г. Санкт-Петербург, пр-кт. Полюстровский, дом 33, кор. 3, лит. А, 195221",,88125403821,,Spbsch-138@yandex.ru,http://school-138.ru,10,"""Физкультурно-спортивная"", ""Социально-педагогическая"", ""Туристско-краеведческая"", ""Техническая"", ""Художественная""",1562,True,True,False,False,True,,[],[''],[]
6857,"МОУДОД ""Эколого-биологический центр"" Джанкойского района","Муниципальное образовательное учреждение дополнительного образования детей ""Эколого-биологический центр"" Джанкойского района Республики Крым",,37c7bfe9-e000-4c4f-8525-28f69b0a9cba,,,,,,  ,1,,9105007881,1159102003940,,,Муниципальные бюджетные учреждения,,,,Государственная собственность,,970.0,,1.0,Функционирует,Организация дополнительного образования,,,"Респ. Крым, р-н. Джанкойский, с. Завет-Ленинский, ул. Шевченко, дом 42, 296126",,79788735797,79788663874,ecobio-jankoi@yandex.ru,http://ekolog-rk.ru,70,Естественнонаучная,1562,True,True,False,,True,"
            Главная        ",[],['Описание'],[]
57,"КГБУ ДО «Алтайский краевой детский экологический центр», г. Барнаул",Краевое государственное бюджетное учреждение дополнительного образования «Алтайский краевой детский экологический центр» г. Барнаул,,86da0ff1-90f6-41bf-989d-3f5a9fc4f070,,,,,,  ,1,,2225053069,1022201769248,,,,,,,,,1630.0,,1.0,Функционирует,Организация дополнительного образования,,,"край. Алтайский, г. Барнаул, ул. Парковая, дом 7, 656045",,73852684891,,akdec_barnaul@mail.ru,http://akdec.ru,15,"""Естественнонаучная"", ""Туристско-краеведческая"", ""Социально-педагогическая"", ""Художественная""",1562,True,True,False,False,True,Алтайский краевой детский экологический центр. АКДЭЦ v.2,[],"['Краевое государственное бюджетное учреждение дополнительного образования «Алтайский краевой детский экологический центр» осуществляет организационно-методическое руководство развитием эколого-биологической деятельности в системе образования обучающихся Алтайского края, является преемником краевой станции юных натуралистов, основанной в 1937 году.']","[['instagram', 'https://www.instagram.com/akdec_barnaul', -1], ['vk', 'http://vk.com/akdec', -1]]"
3456,ГБОУ Школа №495 Московского района Санкт-Петербурга,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №495 Московского района Санкт-Петербурга,,beff7522-60dd-42d9-b62f-fd734aa0c666,,,,,,  ,1,,7810214733,1037821003956,,,Государственные бюджетные учреждения субъектов Российской Федерации,,,,Государственная собственность,,601.0,,1.0,Функционирует,Общеобразовательная организация,,,"г. Санкт-Петербург, ул. Варшавская, дом 33, лит. А, 196191",,78123755816,78123755834,school495-spb@yandex.ru,http://school495.ru,10,"""Физкультурно-спортивная"", ""Социально-педагогическая"", ""Туристско-краеведческая"", ""Техническая"", ""Художественная"", ""Естественнонаучная""",1562,True,True,False,False,True,Íîâîñòè,[''],[''],"[['vk', 'https://vk.com/wall-173121165_192', -1], ['vk', 'https://vk.com/school495spb', -1]]"
4070,МБУ ДО Греческая школа г. Ставрополя,Муниципальное бюджетное учреждение дополнительного образования школа греческого языка и культуры города Ставрополя имени Н.К. Мацукатидиса,,9052b988-0cb9-4757-b729-601a04cc48b6,,,,,,  ,1,,2636025100,1042600259240,,,,,,,,,479.0,,,,Организация дополнительного образования,,,"край. Ставропольский, г. Ставрополь, пр-кт. К.Маркса",,88652261410,,greekschool@mail.ru,http://www.greekschool.ru,18,"""Художественная"", ""Естественнонаучная""",1562,True,True,False,False,True,Сайт Греческой школы г. Ставрополя,[],[],[]
